stop_id,stop_name,stop_desc,stop_lat,stop_lon
550957,"108 ST/69 RD","108 ST & 69 RD",  40.724161, -73.845184
550959,"AUSTIN ST/70 RD","AUSTIN ST & 70 RD",  40.720697, -73.845987
550960,"YELLOWSTONE BL/AUSTIN ST","YELLOWSTONE BL & AUSTIN ST",  40.722664, -73.851823
550961,"BURNS ST/68 AV","BURNS ST & 68 AV",  40.721353, -73.851817
550962,"69 AV/CLYDE ST","69 AV & CLYDE ST",  40.720044, -73.850521
550963,"69 AV/EXETER ST","69 AV & EXETER ST",  40.718697, -73.851160
550964,"69 AV/LOUBET ST","69 AV & LOUBET ST",  40.714416, -73.853919
550965,"LOUBET ST/70 AV","LOUBET ST & 70 AV",  40.713353, -73.851567
550972,"PARSONS BL/89 AV","PARSONS BL & 89 AV",  40.705744, -73.801503
550973,"PARSONS BL/89 AV","PARSONS BL & 89 AV",  40.705580, -73.801656
550978,"PARSONS BL/HILLSIDE AV","PARSONS BL & HILLSIDE AV",  40.707861, -73.802937
550980,"PARSONS BL/87 AV","PARSONS BL & 87 AV",  40.709009, -73.803954
550981,"PARSONS BL/159 ST","PARSONS BL & 159 ST",  40.710204, -73.805414
550982,"PARSONS BL/85 AV","PARSONS BL & 85 AV",  40.712248, -73.806392
550983,"PARSONS BL/84 RD","PARSONS BL & 84 RD",  40.713828, -73.806920
550984,"PARSONS BL/GRAND CENTRAL PKY","PARSONS BL & GRAND CENTRAL PKY",  40.715664, -73.807670
550985,"PARSONS BL/GRAND CENTRAL PKY","PARSONS BL & GRAND CENTRAL PKY",  40.716113, -73.807981
550986,"PARSONS BL/82 DR","PARSONS BL & 82 DR",  40.716994, -73.808035
550987,"PARSONS BL/GOETHALS AV","PARSONS BL & GOETHALS AV",  40.718655, -73.808564
550988,"PARSONS BL/UNION TPK","PARSONS BL & UNION TPK",  40.720209, -73.809019
550989,"PARSONS BL/UNION TPK","PARSONS BL & UNION TPK",  40.719666, -73.809079
550991,"PARSONS BL/78 AV","PARSONS BL & 78 AV",  40.722539, -73.809816
550992,"PARSONS BL/77 AV","PARSONS BL & 77 AV",  40.723925, -73.810353
550993,"PARSONS BL/76 AV","PARSONS BL & 76 AV",  40.725323, -73.810579
550994,"KISSENA BL/75 AV","KISSENA BL & 75 AV",  40.726666, -73.811264
550996,"KISSENA BL/73 AV","KISSENA BL & 73 AV",  40.726998, -73.812322
550997,"KISSENA BL/AGUILAR AV","KISSENA BL & AGUILAR AV",  40.728000, -73.814008
550998,"KISSENA BL/71 AV","KISSENA BL & 71 AV",  40.730585, -73.814855
550999,"KISSENA BL/JEWEL AV","KISSENA BL & JEWEL AV",  40.732447, -73.814763
551000,"KISSENA BL/JEWEL AV","KISSENA BL & JEWEL AV",  40.731710, -73.815066
551001,"KISSENA BL/MELBOURNE AV","KISSENA BL & MELBOURNE AV",  40.733954, -73.814616
551002,"KISSENA BL/MELBOURNE AV","KISSENA BL & MELBOURNE AV",  40.733592, -73.814978
551003,"KISSENA BL/QUEENS COLLEGE","KISSENA BL & QUEENS COLLEGE",  40.736375, -73.814510
551005,"KISSENA BL/64 AV","KISSENA BL & 64 AV",  40.738110, -73.814694
551008,"ULMER ST/26 AV","ULMER ST & 26 AV",  40.774673, -73.838224
551012,"LINDEN PL/32 AV","LINDEN PL & 32 AV",  40.767974, -73.831873
551013,"LINDEN PL/32 AV","LINDEN PL & 32 AV",  40.767593, -73.831941
551014,"LINDEN PL/31 RD","LINDEN PL & 31 RD",  40.769560, -73.832551
551015,"LINDEN PL/31 RD","LINDEN PL & 31 RD",  40.769186, -73.832618
551018,"ULMER ST/25 AV","ULMER ST & 25 AV",  40.776440, -73.838855
551019,"ULMER ST/25 AV","ULMER ST & 25 AV",  40.776409, -73.839134
551020,"23 AV/129 ST","23 AV & 129 ST",  40.778713, -73.839999
551021,"23 AV/129 ST","23 AV & 129 ST",  40.778575, -73.839556
551022,"127 ST/23 AV","127 ST & 23 AV",  40.778815, -73.841476
551023,"127 ST/22 AV","127 ST & 22 AV",  40.780356, -73.841398
551024,"127 ST/22 AV","127 ST & 22 AV",  40.780001, -73.841613
551025,"127 ST/20 AV","127 ST & 20 AV",  40.781635, -73.841322
551026,"127 ST/20 AV","127 ST & 20 AV",  40.781548, -73.841519
551027,"127 ST/18 AV","127 ST & 18 AV",  40.783426, -73.841219
551028,"127 ST/18 AV","127 ST & 18 AV",  40.783065, -73.841434
551029,"127 ST/14 AV","127 ST & 14 AV",  40.785467, -73.841050
551030,"127 ST/11 AV","127 ST & 11 AV",  40.788088, -73.840920
551031,"127 ST/11 AV","127 ST & 11 AV",  40.787751, -73.841127
551032,"127 ST/9 AV","127 ST & 9 AV",  40.789486, -73.840843
551033,"127 ST/9 AV","127 ST & 9 AV",  40.789143, -73.841033
551034,"7 AV/127 ST","7 AV & 127 ST",  40.790797, -73.841070
551035,"7 AV/125 ST","7 AV & 125 ST",  40.790842, -73.842613
551036,"7 AV/125 ST","7 AV & 125 ST",  40.790699, -73.842466
551037,"COLLEGE PT BL/7 AV","COLLEGE PT BL & 7 AV",  40.791002, -73.845388
551038,"COLLEGE PT BL/LAX AV","COLLEGE PT BL & LAX AV",  40.792544, -73.845295
551042,"119 ST/9 AV","119 ST & 9 AV",  40.789466, -73.849046
551043,"9 AV/COLLEGE PL","9 AV & COLLEGE PL",  40.789419, -73.846862
551044,"COLLEGE PT BL/9 AV","COLLEGE PT BL & 9 AV",  40.789617, -73.845466
551045,"7 AV/COLLEGE PT BL","7 AV & COLLEGE PT BL",  40.790784, -73.845291
551046,"127 ST/7 AV","127 ST & 7 AV",  40.790560, -73.840964
551047,"127 ST/15 AV","127 ST & 15 AV",  40.784943, -73.841314
551048,"23 AV/127 ST","23 AV & 127 ST",  40.778572, -73.841330
551050,"MAIN ST/40 RD","MAIN ST & 40 RD",  40.759003, -73.830017
551051,"MAIN ST/ROOSEVELT AV","MAIN ST & ROOSEVELT AV",  40.759377, -73.829892
551053,"KISSENA BL/70 RD","KISSENA BL & 70 RD",  40.730266, -73.815168
551054,"KISSENA BL/72 RD","KISSENA BL & 72 RD",  40.727950, -73.814305
551055,"PARSONS BL/75 RD","PARSONS BL & 75 RD",  40.725610, -73.810801
551056,"PARSONS BL/76 RD","PARSONS BL & 76 RD",  40.724268, -73.810673
551057,"PARSONS BL/77 RD","PARSONS BL & 77 RD",  40.722869, -73.810160
551058,"PARSONS BL/78 RD","PARSONS BL & 78 RD",  40.721489, -73.809631
551059,"PARSONS BL/HOOVER AV","PARSONS BL & HOOVER AV",  40.714396, -73.807560
551060,"PARSONS BL/84 DR","PARSONS BL & 84 DR",  40.712753, -73.806720
551061,"PARSONS BL/85 DR","PARSONS BL & 85 DR",  40.709924, -73.805473
551063,"81 ST/MYRTLE AV","81 ST & MYRTLE AV",  40.703406, -73.867265
551064,"78 AV/81 ST","78 AV & 81 ST",  40.705574, -73.867996
551065,"80 ST/COOPER AV","80 ST & COOPER AV",  40.709677, -73.870052
551066,"80 ST/COOPER AV","80 ST & COOPER AV",  40.709372, -73.870332
551067,"80 ST/68 AV","80 ST & 68 AV",  40.711164, -73.870688
551069,"80 ST/METROPOLITAN AV","80 ST & METROPOLITAN AV",  40.713541, -73.871451
551070,"80 ST/METROPOLITAN AV","80 ST & METROPOLITAN AV",  40.713190, -73.871742
551071,"80 ST/JUNIPER VALLEY RD","80 ST & JUNIPER VALLEY RD",  40.715849, -73.871830
551072,"80 ST/JUNIPER VALLEY RD","80 ST & JUNIPER VALLEY RD",  40.716169, -73.872249
551073,"DRY HARBOR RD/64 RD","DRY HARBOR RD & 64 RD",  40.718587, -73.872482
551074,"DRY HARBOR RD/PENELOPE AV","DRY HARBOR RD & PENELOPE AV",  40.720284, -73.873337
551075,"DRY HARBOR RD/PENELOPE AV","DRY HARBOR RD & PENELOPE AV",  40.719911, -73.873394
551076,"DRY HARBOR RD/63 AV","DRY HARBOR RD & 63 AV",  40.722035, -73.873992
551077,"DRY HARBOR RD/83 ST","DRY HARBOR RD & 83 ST",  40.723661, -73.873806
551078,"DRY HARBOR RD/84 ST","DRY HARBOR RD & 84 ST",  40.725163, -73.872839
551079,"DRY HARBOR RD/WOODHAVEN BL","DRY HARBOR RD & WOODHAVEN BL",  40.727683, -73.871176
551080,"90 ST/55 AV","90 ST & 55 AV",  40.736902, -73.873002
551081,"90 ST/53 AV","90 ST & 53 AV",  40.738260, -73.873533
551082,"90 ST/51 AV","90 ST & 51 AV",  40.739672, -73.874098
551083,"90 ST/48 AV","90 ST & 48 AV",  40.741251, -73.874675
551085,"HAMPTON ST/LAMONT AV","HAMPTON ST & LAMONT AV",  40.743557, -73.874980
551086,"HAMPTON ST/WHITNEY AV","HAMPTON ST & WHITNEY AV",  40.744411, -73.876896
551087,"HAMPTON ST/WHITNEY AV","HAMPTON ST & WHITNEY AV",  40.744164, -73.876722
551088,"HAMPTON ST/ELMHURST AV","HAMPTON ST & ELMHURST AV",  40.745118, -73.878472
551089,"HAMPTON ST/ELMHURST AV","HAMPTON ST & ELMHURST AV",  40.744862, -73.878217
551090,"HAMPTON ST/BRITTON AV","HAMPTON ST & BRITTON AV",  40.746002, -73.880406
551091,"HAMPTON ST/BRITTON AV","HAMPTON ST & BRITTON AV",  40.745746, -73.880163
551092,"83 ST/ROOSEVELT AV","83 ST & ROOSEVELT AV",  40.747672, -73.882885
551093,"82 ST/ROOSEVELT AV","82 ST & ROOSEVELT AV",  40.747393, -73.883999
551095,"HAMPTON ST/BAXTER AV","HAMPTON ST & BAXTER AV",  40.746939, -73.882924
551096,"HAMPTON ST/43 AV","HAMPTON ST & 43 AV",  40.743374, -73.874884
551097,"92 ST/48 AV","92 ST & 48 AV",  40.741808, -73.872207
551098,"92 ST/51 AV","92 ST & 51 AV",  40.739992, -73.871483
551099,"92 ST/53 AV","92 ST & 53 AV",  40.738624, -73.870994
551100,"92 ST/56 AV","92 ST & 56 AV",  40.736417, -73.870139
551104,"DRY HARBOR RD/85 ST","DRY HARBOR RD & 85 ST",  40.726996, -73.871815
551105,"DRY HARBOR RD/CALDWELL AV","DRY HARBOR RD & CALDWELL AV",  40.725003, -73.873127
551106,"DRY HARBOR RD/63 AV","DRY HARBOR RD & 63 AV",  40.722308, -73.874307
551107,"DRY HARBOR RD/JUNIPER BL","DRY HARBOR RD & JUNIPER BL",  40.720632, -73.873744
551108,"DRY HARBOR RD/FURMANVILLE AV","DRY HARBOR RD & FURMANVILLE AV",  40.718115, -73.872593
551110,"80 ST/68 RD","80 ST & 68 RD",  40.710747, -73.870854
551111,"80 ST/77 RD","80 ST & 77 RD",  40.705964, -73.868879
551112,"80 ST/78 RD","80 ST & 78 RD",  40.704785, -73.868624
551113,"80 ST/MYRTLE AV","80 ST & MYRTLE AV",  40.703105, -73.868349
551114,"74 ST - ROOSEVELT AV TERM/Q33 STOP","74 ST - ROOSEVELT AV TERM & Q33 STOP",  40.746637, -73.890854
551115,"ROOSEVELT AV/82 ST","ROOSEVELT AV & 82 ST",  40.747602, -73.883784
551116,"83 ST/37 AV","83 ST & 37 AV",  40.750268, -73.883394
551117,"83 ST/35 AV","83 ST & 35 AV",  40.752033, -73.883665
551118,"83 ST/34 AV","83 ST & 34 AV",  40.754035, -73.884019
551119,"83 ST/NORTHERN BL","83 ST & NORTHERN BL",  40.755569, -73.884356
551120,"83 ST/32 AV","83 ST & 32 AV",  40.757941, -73.884776
551121,"83 ST/31 AV","83 ST & 31 AV",  40.759483, -73.885027
551122,"83 ST/30 AV","83 ST & 30 AV",  40.761503, -73.885429
551123,"83 ST/25 AV","83 ST & 25 AV",  40.763305, -73.885729
551124,"83 ST/ASTORIA BL","83 ST & ASTORIA BL",  40.764641, -73.886013
551125,"85 ST/24 AV","85 ST & 24 AV",  40.765087, -73.884183
551129,"23 AV/92 ST","23 AV & 92 ST",  40.768054, -73.878327
551130,"94 ST/23 AV","94 ST & 23 AV",  40.768294, -73.876410
551131,"94 ST/DITMARS BL","94 ST & DITMARS BL",  40.770078, -73.876107
551132,"23 AV/90 ST","23 AV & 90 ST",  40.767857, -73.880212
551133,"82 ST/25 AV","82 ST & 25 AV",  40.762959, -73.886817
551134,"82 ST/30 AV","82 ST & 30 AV",  40.761121, -73.886493
551135,"82 ST/31 AV","82 ST & 31 AV",  40.759387, -73.886154
551136,"82 ST/32 AV","82 ST & 32 AV",  40.757821, -73.885875
551138,"32 AV/LINDEN PL","32 AV & LINDEN PL",  40.767778, -73.831658
551139,"138 ST/32 AV","138 ST & 32 AV",  40.768474, -73.829731
551140,"138 ST/31 RD","138 ST & 31 RD",  40.770222, -73.830433
551142,"28 RD/139 ST","28 RD & 139 ST",  40.772191, -73.829299
551143,"28 AV/141 ST","28 AV & 141 ST",  40.773022, -73.827623
551144,"141 ST/28 AV","141 ST & 28 AV",  40.772918, -73.827973
551145,"WILLETS PT BL/149 ST","WILLETS PT BL & 149 ST",  40.776460, -73.817366
551146,"WILLETS PT BL/149 ST","WILLETS PT BL & 149 ST",  40.776518, -73.817518
551148,"139 ST/28 RD","139 ST & 28 RD",  40.772080, -73.829665
551149,"32 AV/138 ST","32 AV & 138 ST",  40.768301, -73.829975
551150,"31 RD/138 ST","31 RD & 138 ST",  40.770338, -73.830304
551151,"MARINE PKY BRIDGE/ROCKAWAY POINT BL","MARINE PKY BRIDGE & ROCKAWAY POINT BL",  40.567991, -73.881765
551154,"BEACH 147 ST/NEPONSIT AV","BEACH 147 ST & NEPONSIT AV",  40.571080, -73.862868
551155,"BEACH 147 ST/NEPONSIT AV","BEACH 147 ST & NEPONSIT AV",  40.571216, -73.863377
551156,"NEWPORT AV/BEACH 145 ST","NEWPORT AV & BEACH 145 ST",  40.573396, -73.862161
551157,"NEWPORT AV/BEACH 143 ST","NEWPORT AV & BEACH 143 ST",  40.573886, -73.860506
551158,"NEWPORT AV/BEACH 140 ST","NEWPORT AV & BEACH 140 ST",  40.574664, -73.858220
551159,"NEWPORT AV/BEACH 140 ST","NEWPORT AV & BEACH 140 ST",  40.574805, -73.858349
551160,"NEWPORT AV/BEACH 139 ST","NEWPORT AV & BEACH 139 ST",  40.575036, -73.857091
551161,"NEWPORT AV/BEACH 137 ST","NEWPORT AV & BEACH 137 ST",  40.575588, -73.855473
551162,"NEWPORT AV/BEACH 135 ST","NEWPORT AV & BEACH 135 ST",  40.576134, -73.853824
551163,"NEWPORT AV/BEACH 135 ST","NEWPORT AV & BEACH 135 ST",  40.576293, -73.853896
551164,"NEWPORT AV/BEACH 133 ST","NEWPORT AV & BEACH 133 ST",  40.576686, -73.852191
551165,"NEWPORT AV/BEACH 132 ST","NEWPORT AV & BEACH 132 ST",  40.577001, -73.851315
551166,"NEWPORT AV/BEACH 129 ST","NEWPORT AV & BEACH 129 ST",  40.577801, -73.848806
551167,"NEWPORT AV/BEACH 127 ST","NEWPORT AV & BEACH 127 ST",  40.578421, -73.847129
551168,"NEWPORT AV/BEACH 125 ST","NEWPORT AV & BEACH 125 ST",  40.578973, -73.845436
551169,"NEWPORT AV/BEACH 123 ST","NEWPORT AV & BEACH 123 ST",  40.579479, -73.843826
551170,"NEWPORT AV/BEACH 121 ST","NEWPORT AV & BEACH 121 ST",  40.580054, -73.842178
551171,"NEWPORT AV/BEACH 119 ST","NEWPORT AV & BEACH 119 ST",  40.580611, -73.840507
551172,"NEWPORT AV/BEACH 116 ST","NEWPORT AV & BEACH 116 ST",  40.581341, -73.838305
551174,"NEWPORT AV/BEACH 120 ST","NEWPORT AV & BEACH 120 ST",  40.580381, -73.841762
551175,"NEWPORT AV/BEACH 122 ST","NEWPORT AV & BEACH 122 ST",  40.579807, -73.843350
551176,"NEWPORT AV/BEACH 124 ST","NEWPORT AV & BEACH 124 ST",  40.579266, -73.845043
551177,"NEWPORT AV/BEACH 126 ST","NEWPORT AV & BEACH 126 ST",  40.578725, -73.846706
551178,"NEWPORT AV/BEACH 128 ST","NEWPORT AV & BEACH 128 ST",  40.578151, -73.848413
551179,"NEWPORT AV/BEACH 130 ST","NEWPORT AV & BEACH 130 ST",  40.577565, -73.850105
551180,"NEWPORT AV/BEACH 132 ST","NEWPORT AV & BEACH 132 ST",  40.577024, -73.851801
551181,"NEWPORT AV/BEACH 136 ST","NEWPORT AV & BEACH 136 ST",  40.575943, -73.855083
551182,"NEWPORT AV/BEACH 138 ST","NEWPORT AV & BEACH 138 ST",  40.575369, -73.856761
551183,"NEWPORT AV/BEACH 142 ST","NEWPORT AV & BEACH 142 ST",  40.574253, -73.859997
551184,"NEWPORT AV/BEACH 144 ST","NEWPORT AV & BEACH 144 ST",  40.573734, -73.861630
551185,"NEWPORT AV/BEACH 146 ST","NEWPORT AV & BEACH 146 ST",  40.573103, -73.863450
551186,"BEACH 147 ST/ROCKAWAY BEACH BL","BEACH 147 ST & ROCKAWAY BEACH BL",  40.570186, -73.862786
551187,"135 AV/129 ST","135 AV & 129 ST",  40.668854, -73.810997
551188,"135 AV/127 ST","135 AV & 127 ST",  40.669179, -73.812825
551189,"135 AV/125 ST","135 AV & 125 ST",  40.669510, -73.814661
551190,"135 AV/123 ST","135 AV & 123 ST",  40.669846, -73.816473
551191,"135 AV/122 ST","135 AV & 122 ST",  40.670165, -73.818309
551196,"133 AV/116 ST","133 AV & 116 ST",  40.672987, -73.823273
551198,"114 ST/SUTTER AV","114 ST & SUTTER AV",  40.675114, -73.825204
551199,"114 ST/SUTTER AV","114 ST & SUTTER AV",  40.675289, -73.825333
551200,"114 ST/ROCKAWAY BL","114 ST & ROCKAWAY BL",  40.676903, -73.824638
551203,"111 ST/109 AV","111 ST & 109 AV",  40.680212, -73.828844
551204,"111 ST/109 AV","111 ST & 109 AV",  40.680169, -73.828990
551205,"111 ST/107 AV","111 ST & 107 AV",  40.682691, -73.830017
551206,"111 ST/107 AV","111 ST & 107 AV",  40.682317, -73.830033
551207,"111 ST/LIBERTY AV","111 ST & LIBERTY AV",  40.684735, -73.831004
551208,"111 ST/LIBERTY AV","111 ST & LIBERTY AV",  40.684589, -73.831126
551211,"111 ST/101 AV","111 ST & 101 AV",  40.688230, -73.832733
551212,"111 ST/101 AV","111 ST & 101 AV",  40.688113, -73.832870
551213,"111 ST/95 AV","111 ST & 95 AV",  40.690766, -73.834041
551214,"111 ST/95 AV","111 ST & 95 AV",  40.690409, -73.834063
551215,"111 ST/ATLANTIC AV","111 ST & ATLANTIC AV",  40.692024, -73.834660
551216,"111 ST/ATLANTIC AV","111 ST & ATLANTIC AV",  40.692276, -73.834988
551217,"111 ST/91 AV","111 ST & 91 AV",  40.694630, -73.835999
551218,"111 ST/91 AV","111 ST & 91 AV",  40.694285, -73.836021
551219,"111 ST/JAMAICA AV","111 ST & JAMAICA AV",  40.696843, -73.837062
551220,"111 ST/JAMAICA AV","111 ST & JAMAICA AV",  40.696703, -73.837199
551221,"111 ST/86 AV","111 ST & 86 AV",  40.698664, -73.837941
551222,"111 ST/86 AV","111 ST & 86 AV",  40.698763, -73.838185
551223,"111 ST/MYRTLE AV","111 ST & MYRTLE AV",  40.700742, -73.838990
551226,"PARK LA S/115 ST","PARK LA S & 115 ST",  40.704022, -73.837037
551227,"PARK LA S/115 ST","PARK LA S & 115 ST",  40.703929, -73.837527
551229,"PARK LA S/METROPOLITAN AV","PARK LA S & METROPOLITAN AV",  40.708070, -73.837186
551230,"PARK LA S/ABINGDON RD","PARK LA S & ABINGDON RD",  40.709554, -73.834862
551231,"UNION TPK/KEW GARDENS RD","UNION TPK & KEW GARDENS RD",  40.714036, -73.831214
551232,"80 RD/PARK LA S","80 RD & PARK LA S",  40.710846, -73.834850
551233,"PARK LA S/ABINGDON RD","PARK LA S & ABINGDON RD",  40.709723, -73.834853
551235,"PARK LA S/MYRTLE AV","PARK LA S & MYRTLE AV",  40.701202, -73.841562
551236,"111 ST/ROCKAWAY BL","111 ST & ROCKAWAY BL",  40.677692, -73.827763
551238,"133 AV/115 ST","133 AV & 115 ST",  40.672947, -73.823825
551239,"135 AV/121 ST","135 AV & 121 ST",  40.670119, -73.818776
551240,"135 AV/122 PL","135 AV & 122 PL",  40.669794, -73.816964
551241,"135 AV/124 ST","135 AV & 124 ST",  40.669464, -73.815151
551242,"135 AV/126 ST","135 AV & 126 ST",  40.669139, -73.813339
551243,"135 AV/128 ST","135 AV & 128 ST",  40.668808, -73.811503
551247,"62 DR/108 ST","62 DR & 108 ST",  40.735797, -73.850880
551248,"62 DR/YELLOWSTONE BL","62 DR & YELLOWSTONE BL",  40.735007, -73.853480
551249,"62 DR/102 ST","62 DR & 102 ST",  40.734342, -73.855697
551250,"62 DR/99 ST","62 DR & 99 ST",  40.733697, -73.857896
551251,"62 DR/98 ST","62 DR & 98 ST",  40.733153, -73.859733
551252,"62 DR/97 ST","62 DR & 97 ST",  40.732505, -73.861895
551253,"63 DR/QUEENS BL","63 DR & QUEENS BL",  40.729487, -73.862859
551255,"63 DR/QUEENS BL","63 DR & QUEENS BL",  40.729832, -73.862428
551257,"63 DR/BOOTH ST","63 DR & BOOTH ST",  40.728615, -73.863389
551259,"63 DR/AUSTIN ST","63 DR & AUSTIN ST",  40.727478, -73.863947
551260,"63 DR/HARING ST","63 DR & HARING ST",  40.725491, -73.865428
551261,"63 DR/CARLTON ST","63 DR & CARLTON ST",  40.724196, -73.866248
551262,"63 DR/CARLTON ST","63 DR & CARLTON ST",  40.725035, -73.865551
551263,"63 DR/WOODHAVEN BL","63 DR & WOODHAVEN BL",  40.722833, -73.867479
551264,"PENELOPE AV/84 PL","PENELOPE AV & 84 PL",  40.722014, -73.869236
551265,"PENELOPE AV/83 PL","PENELOPE AV & 83 PL",  40.721273, -73.870847
551266,"PENELOPE AV/82 PL","PENELOPE AV & 82 PL",  40.720656, -73.872193
551267,"PENELOPE AV/DRY HARBOR RD","PENELOPE AV & DRY HARBOR RD",  40.720118, -73.873307
551268,"PENELOPE AV/DRY HARBOR RD","PENELOPE AV & DRY HARBOR RD",  40.720107, -73.873112
551269,"PENELOPE AV/80 ST","PENELOPE AV & 80 ST",  40.719544, -73.874584
551270,"PENELOPE AV/78 ST","PENELOPE AV & 78 ST",  40.718764, -73.876255
551271,"FURMANVILLE AV/77 PL","FURMANVILLE AV & 77 PL",  40.717377, -73.876626
551272,"FURMANVILLE AV/75 PL","FURMANVILLE AV & 75 PL",  40.717076, -73.879014
551273,"JUNIPER VALLEY RD/74 ST","JUNIPER VALLEY RD & 74 ST",  40.715354, -73.880072
551274,"JUNIPER VALLEY RD/PLEASANTVIEW ST","JUNIPER VALLEY RD & PLEASANTVIEW ST",  40.714920, -73.882239
551275,"JUNIPER VALLEY RD/71 ST","JUNIPER VALLEY RD & 71 ST",  40.714805, -73.883986
551277,"69 ST/METROPOLITAN AV","69 ST & METROPOLITAN AV",  40.712373, -73.886540
551278,"69 ST/METROPOLITAN AV","69 ST & METROPOLITAN AV",  40.712392, -73.886312
551282,"ELIOT AV/FRESH POND RD","ELIOT AV & FRESH POND RD",  40.714598, -73.900947
551283,"ELIOT AV/64 ST","ELIOT AV & 64 ST",  40.715893, -73.898412
551284,"ELIOT AV/67 ST","ELIOT AV & 67 ST",  40.718267, -73.893519
551285,"ELIOT AV/67 ST","ELIOT AV & 67 ST",  40.718371, -73.893644
551286,"ELIOT AV/69 ST","ELIOT AV & 69 ST",  40.719545, -73.890779
551287,"ELIOT AV/69 ST","ELIOT AV & 69 ST",  40.719382, -73.891500
551288,"ELIOT AV/69 LA","ELIOT AV & 69 LA",  40.720452, -73.888926
551289,"ELIOT AV/69 LA","ELIOT AV & 69 LA",  40.720671, -73.888779
551290,"ELIOT AV/71 ST","ELIOT AV & 71 ST",  40.721193, -73.887332
551291,"ELIOT AV/71 ST","ELIOT AV & 71 ST",  40.721421, -73.887174
551292,"ELIOT AV/74 ST","ELIOT AV & 74 ST",  40.721884, -73.885765
551293,"ELIOT AV/74 ST","ELIOT AV & 74 ST",  40.722203, -73.885502
551294,"ELIOT AV/76 ST","ELIOT AV & 76 ST",  40.723033, -73.883312
551295,"ELIOT AV/76 ST","ELIOT AV & 76 ST",  40.722914, -73.883956
551296,"ELIOT AV/77 PL","ELIOT AV & 77 PL",  40.723760, -73.881713
551297,"ELIOT AV/78 ST","ELIOT AV & 78 ST",  40.724281, -73.880655
551298,"ELIOT AV/78 ST","ELIOT AV & 78 ST",  40.724394, -73.880763
551299,"ELIOT AV/80 ST","ELIOT AV & 80 ST",  40.724864, -73.879294
551300,"ELIOT AV/80 ST","ELIOT AV & 80 ST",  40.725189, -73.879082
551301,"ELIOT AV/82 ST","ELIOT AV & 82 ST",  40.725662, -73.877612
551302,"ELIOT AV/82 ST","ELIOT AV & 82 ST",  40.725913, -73.877485
551303,"ELIOT AV/83RD PL","ELIOT AV & 83RD PL",  40.726556, -73.875753
551304,"ELIOT AV/85 ST","ELIOT AV & 85 ST",  40.728012, -73.872979
551305,"ELIOT AV/85 ST","ELIOT AV & 85 ST",  40.728117, -73.873143
551306,"ELIOT AV/WOODHAVEN BL","ELIOT AV & WOODHAVEN BL",  40.728997, -73.871661
551310,"57 AV/JUNCTION BL","57 AV & JUNCTION BL",  40.736675, -73.865614
551311,"57 AV/JUNCTION BL","57 AV & JUNCTION BL",  40.736668, -73.866052
551312,"98 ST/57 AV","98 ST & 57 AV",  40.737833, -73.862269
551313,"CHRISTIE AV/98 ST","CHRISTIE AV & 98 ST",  40.740750, -73.863292
551314,"99 ST/CHRISTIE AV","99 ST & CHRISTIE AV",  40.741428, -73.861856
551315,"99 ST/55 AV","99 ST & 55 AV",  40.739449, -73.860712
551316,"99 ST/57 AV","99 ST & 57 AV",  40.738241, -73.860098
551317,"60 AV/99 ST","60 AV & 99 ST",  40.736422, -73.858819
551319,"99 ST/60 AV","99 ST & 60 AV",  40.736544, -73.859004
551321,"99 ST/58 AV","99 ST & 58 AV",  40.737862, -73.859702
551322,"CHRISTIE AV/99 ST","CHRISTIE AV & 99 ST",  40.741570, -73.862066
551323,"57 AV/98 ST","57 AV & 98 ST",  40.737704, -73.862479
551325,"57 AV/97 ST","57 AV & 97 ST",  40.737193, -73.864219
551328,"ELIOT AV/83 PL","ELIOT AV & 83 PL",  40.726893, -73.875415
551329,"ELIOT AV/77 ST","ELIOT AV & 77 ST",  40.723651, -73.882351
551330,"ELIOT AV/MT OLIVET CRES","ELIOT AV & MT OLIVET CRES",  40.715660, -73.899227
551334,"METROPOLITAN AV/RENTAR PLAZA","METROPOLITAN AV & RENTAR PLAZA",  40.712276, -73.892843
551335,"69 ST/66 RD","69 ST & 66 RD",  40.714210, -73.886916
551336,"JUNIPER VALLEY RD/70 ST","JUNIPER VALLEY RD & 70 ST",  40.714657, -73.884882
551337,"JUNIPER VALLEY RD/73 PL","JUNIPER VALLEY RD & 73 PL",  40.714975, -73.881294
551338,"JUNIPER VALLEY RD/75 ST","JUNIPER VALLEY RD & 75 ST",  40.715403, -73.879395
551339,"75 PL/65 DR","75 PL & 65 DR",  40.716179, -73.878989
551340,"FURMANVILLE AV/77 ST","FURMANVILLE AV & 77 ST",  40.717211, -73.877071
551341,"FURMANVILLE AV/78 ST","FURMANVILLE AV & 78 ST",  40.717389, -73.875517
551342,"PENELOPE AV/79 ST","PENELOPE AV & 79 ST",  40.718924, -73.875641
551343,"PENELOPE AV/83 ST","PENELOPE AV & 83 ST",  40.720955, -73.871274
551344,"PENELOPE AV/84 ST","PENELOPE AV & 84 ST",  40.721557, -73.869956
551346,"63 DR/WOODHAVEN BL","63 DR & WOODHAVEN BL",  40.722749, -73.867379
551347,"63 DR/FICHETT ST","63 DR & FICHETT ST",  40.723717, -73.866356
551351,"63 RD/99 ST","63 RD & 99 ST",  40.732509, -73.856825
551352,"63 RD/102 ST","63 RD & 102 ST",  40.732789, -73.854833
